item_id,item_difficulty,item_discrimination,n_models_observed,content_length
017f7e1f78a3ebc2,0.9552238805970149,0.31757445715210086,134,1740
01bfb56f2b69a540,0.8432835820895522,0.6748616021645635,134,619
0253e05eb29c5e1b,0.3582089552238806,0.6971330638044946,134,2275
061282359c96c052,0.9029850746268657,0.46820332633508005,134,599
0647fb17c72f4a09,0.8656716417910447,0.6758910887624743,134,283
0663b544f15de98d,0.26865671641791045,0.5104826252669322,134,304
06681c68620d520e,0.6716417910447762,0.29197047984080066,134,1356
069502e5f93c11f2,0.5447761194029851,0.7530124551187114,134,6278
06a2158ae43a72dc,0.07462686567164178,0.003347272628280324,134,2310
07ef640a4999922d,0.1417910447761194,0.43714229600127674,134,1443
086edf2142110580,0.4925373134328358,0.7170717772255758,134,1335
08ee2a5738929c00,0.6567164179104478,0.6533663322430739,134,794
09c80ae1b3903008,0.6940298507462687,0.6793855777359772,134,1249
0a04c35c44df3805,0.753731343283582,0.5863513186225351,134,3224
0a2bca7a55bb3dbc,0.8656716417910447,0.5641146929434798,134,1021
0a30aba572771093,0.0,,134,799
0a419d3425dfd98b,0.8134328358208955,0.6272926577763672,134,512
0a6e98bb4b286d74,0.7686567164179104,0.18293315133003804,134,1087
0a9bd9b2662ba1c8,0.0,,134,616
0ae054806e0a303a,0.47761194029850745,0.6500910661309712,134,908
0b3f1abd98620eec,0.7313432835820896,0.658333601043719,134,605
0b8a659b8e3a39c3,0.3880597014925373,0.6291619694969051,134,765
0bb53b6c7b1991b3,0.14925373134328357,0.32239994313925874,134,1645
0bff256a981ca448,0.8134328358208955,0.5667789909973208,134,2097
0c4defece7343201,0.6119402985074627,0.6562520402141043,134,2692
0c59b8911c14ac67,0.8582089552238806,0.5320003059571373,134,589
0c5e483d46b3728c,0.208955223880597,0.4134488736327311,134,4015
0c722a300a7f9ccf,0.21641791044776118,0.3495759302644329,134,306
0c8da85b72363eb9,0.3283582089552239,0.6081765577241411,134,1188
