item_id,item_difficulty,item_discrimination,n_models_observed,content_length
00042aaaa35e0f2a,0.8028571428571429,0.7025042203733146,70,899
00c5c8752933a7db,0.7685714285714286,0.6938736403318593,70,1024
018b9060b6895584,0.75,0.5656926623349715,58,1340
01bd9925a7eab736,0.5942857142857143,0.8457076178500558,70,1493
01be148779174d54,0.375,0.40247825383090996,34,1185
026b70c873f24278,0.9214285714285714,0.4333888451140991,70,1448
027323a11be93e1a,0.2957142857142857,0.695182932165199,70,1469
0280bdadcc5061b9,0.08017241379310346,0.28877656932275236,58,1359
02fa814a0eab0b05,0.5602941176470588,-0.11475400632300345,34,2247
031567c626d149da,0.8857142857142857,0.5934257873224695,70,1572
03c1434aaa04a8b0,0.8147058823529412,0.8182190908754396,34,1055
03d70ca959643a25,0.5028571428571429,0.8156027878356106,70,1944
03fb4db7a944ae94,0.1706896551724138,0.3927893576632684,58,2052
04557a26dd12c850,0.13362068965517243,0.40997188382127125,58,1009
0476fdaccd4c36a4,0.6985714285714286,0.44635843031851863,70,1869
04a3f8db4946e441,0.4085714285714286,0.7649029360354387,70,1487
04c6b8cc951c9595,0.92,0.5415518096713368,70,655
04cfec931c15d601,0.4157142857142857,0.7948493627250938,70,1165
053d04f13b87f4a6,0.3514285714285714,0.7310763440574601,70,1055
055c4e220c73419a,0.08857142857142858,0.3583252685005031,70,1688
05668563c65ed4a2,0.7885714285714285,0.7302509550529522,70,1838
05804a209a214200,0.6672413793103449,0.8673994582132674,58,1181
0588647759a977dd,0.014285714285714285,0.15266687029179116,70,3279
05ad55535614e733,0.5724137931034483,0.7660641599079319,58,811
05daad78cffdb0ae,0.6471428571428571,0.7851055347984078,70,2896
060b2098a3ecac8e,0.7771428571428571,0.7231263945262681,70,581
06344f4e76efded9,0.37142857142857144,0.7430972171736127,70,1117
0641c07300d3d546,0.6185714285714287,0.7714695380492153,70,1130
06bcc2d4c2d77dbb,0.742857142857143,0.7728827008914122,70,1770
0774fbe207624319,0.88,0.39237910999129755,70,1404
