item_id,item_difficulty,item_discrimination,n_models_observed,content_length
00068f04d48c91e0,0.4152542372881356,0.28788225073480683,118,45
001007f603729493,0.652542372881356,0.09569444050180216,118,162
0073a06f8cea2436,0.8305084745762712,0.09366223708978902,118,42
0084b71c591dad50,0.923728813559322,0.23684310460194696,118,65
00add691c127489b,0.7796610169491526,0.6091220350841644,118,37
00af1a7dd27d4507,0.4279661016949153,0.05587809737431171,118,40
00db42fd40d3e66f,0.614406779661017,0.623355968314679,118,37
00fe1485b0f6591a,0.7796610169491526,0.23847897162893875,118,420
010ed8ee78776e24,0.5296610169491526,0.5373341661934109,118,68
011e03759c4b49d9,0.6779661016949152,0.37598306536283976,118,409
0158a37a0b182fad,0.673728813559322,0.24090176795548024,118,194
01741d46734bbf49,0.9279661016949151,0.599561573348014,118,114
0176d5cbca3fa35a,0.8177966101694916,0.3497577123839925,118,83
01885af0dbb08efb,0.8050847457627118,0.5637613182971042,118,219
0195637019bd68b7,0.5296610169491526,0.48756428514238265,118,52
01ace0657a187b28,0.885593220338983,0.21718939538440687,118,373
01d998e6be4e66fa,0.8771186440677966,0.47423006902482223,118,184
0235b60394b545bf,0.8389830508474576,0.2111200866495718,118,12
02559877283d51c4,0.6186440677966102,0.06407212018595866,118,92
025aec4820d7b945,0.8432203389830508,0.26576724167367827,118,427
0280f1b2a608d6c6,0.3177966101694915,0.28067470646045023,118,180
02bde0bde81fb6b5,0.7033898305084746,0.6182429800000597,118,97
02c0fba2f05dff94,0.7923728813559322,0.3660755818247755,118,494
02f27137ac3b44dd,0.5550847457627118,0.22308728281119022,118,61
03026fa8711cd18f,0.576271186440678,0.39769924770352616,118,217
0303c1af5d429b45,0.8728813559322034,0.3510270722190586,118,252
03215dcef1016abd,0.8559322033898306,0.2587513887871623,118,58
035e19e45b25cda1,0.8305084745762712,0.4646926760465253,118,409
03609e389e9aa00c,0.6779661016949152,0.46039291611420435,118,158
036ce3f9e952d315,0.6313559322033898,0.39048176279538976,118,130
036fa5b471664013,0.885593220338983,0.1529386141604747,118,64
03871d447678e4dc,0.8771186440677966,0.24622160663240983,118,349
03b4569eb1c7a015,0.7245762711864406,0.009820145684007709,118,477
03f16887657eb953,0.6016949152542372,0.38410318228496015,118,455
03f1f2c10b774708,0.7478813559322034,0.5796525373588666,118,210
041351edc6e2be7a,0.8983050847457628,0.45278236935718225,118,296
0441e5299e24e725,0.8813559322033898,0.23722454024405154,118,49
046fc803e7912e53,0.559322033898305,0.431189752020413,118,215
047007145afab5ac,0.7161016949152542,0.42987241874540927,118,522
04af7f816c6015cf,0.9322033898305084,0.35322130366116977,118,122
