subject_id,display_name,model_mean,n_items_observed,model_obs_rate
000c285457fc971f,monkey,0.12530915562952177,874,1.0
024c3fde12b67087,MiniGPT-4-v2,0.2416042576797726,874,1.0
03e901a42236499c,Ovis1.6-Gemma2-27B,0.24475215542149178,874,1.0
04dc80990560b171,Claude3V_Haiku,0.313854795090493,874,1.0
0641bd2f4fca0ed4,Ristretto-3B,0.20188960543651618,874,1.0
06a843e3684c0811,llava_v1.5_13b,0.0983114901879204,874,1.0
06eb1f79e4a62832,InternVL2_5-78B,0.45179194692924673,874,1.0
0722cd9574a8278c,cambrian_13b,0.3190630561912026,874,1.0
07605963336c6553,SmolVLM-Synthetic,0.3220823798627002,874,1.0
07818d63ccc2d622,NVLM,0.20018838268266187,874,1.0
0813561aaa3ebf5c,Mantis-8B-Idefics2,0.104949379377297,874,1.0
0823b374cd5c16b5,InternVL2_5-4B-MPO,0.4525316089961399,874,1.0
0892a0ee4f07bf7e,Yi_VL_6B,0.0786393685135104,874,1.0
08e4e8f4626ef084,SmolVLM2-500M,0.12222193329172733,874,1.0
08fd536095c22787,Ovis1.5-Llama3-8B,0.2269086748491783,874,1.0
090790261b78d67c,OmChat,0.25349750364052426,874,1.0
0a5d7b4037495dda,GeminiFlash1-5-002,0.35625130018722695,874,1.0
0b24a4b9070e3683,Vintern-3B-beta,0.3394638605737004,874,1.0
0b3cd69106cd3a7d,GPT4o_20241120,0.3643401983218917,874,1.0
0b7e3564cb843ed8,Falcon2-VLM-11B,0.21198252548366966,874,1.0
0bb97b9eb173533c,sharegpt4v_7b,0.06804891015417332,874,1.0
0bdd8059e7281e97,Qwen2-VL-72B-Instruct,0.23432031990384394,874,1.0
0d012ec947e6fb53,grok-2-vision-1212,0.4272640593578808,874,1.0
0d0f710089fbd299,sharegpt4v_13b,0.08037757437070939,874,1.0
0dd4a5449cf2372f,InternVL2-2B,0.33318944594688304,874,1.0
112e9e7f2aa3f92d,Llama-3.2-90B-Vision-Instruct,0.40394390125511404,874,1.0
1189b8a1d43b05b2,CloudWalk,0.2139848138131891,874,1.0
12bddbc13968b89c,Gemma3-12B,0.33512585812356976,874,1.0
12bea9b0d60a3668,llava_onevision_qwen2_7b_si,0.20034382728890737,874,1.0
12dbeb9b7bb1ca8f,InternVL2_5-4B,0.43504553544599317,874,1.0
134d86bf38988821,PandaGPT_13B,0.24505466564963133,874,1.0
14d379fa718b7245,xgen-mm-phi3-interleave-r-v1.5,0.10393581120125742,874,1.0
152e6b564d70cb9a,Phi-3.5-Vision,0.12478387998982964,874,1.0
156ddd996bb66ea7,llava_next_llama3,0.12534902803781522,874,1.0
16a8f208c319189d,moonshot-v1-8k,0.18541189931350116,874,1.0
18a41aad499f5223,InternVL2_5-2B,0.380197859602894,874,1.0
19061bd88e98d580,QwenVLPlus,0.21401081755772833,874,1.0
1b8a569c1d6f0ddc,Qwen2-VL-7B-Instruct,0.23789092295957284,874,1.0
1c905ffd0ae0e5f0,MiniCPM-Llama3-V-2_5,0.2557843885075006,874,1.0
1c94d0cc4fb0fc41,BlueLM_V,0.17119998613133625,874,1.0
1df65f1b48dc091d,GeminiPro2-0,0.4447501329080276,874,1.0
1ea04d83938ab34b,GPT4.5,0.48334171231768486,874,1.0
1f903974d9b3a350,llava_next_qwen_32b,0.10145736541617548,874,1.0
200407845967c29c,emu3_chat,0.1310062871275686,874,1.0
206e2a9826f85a2c,xgen-mm-phi3-dpo-r-v1.5,0.10772542357210549,874,1.0
21ac14755d22133a,POINTS-Yi-1.5-9B-Chat,0.19421041074359152,874,1.0
2331414023e6a3dc,GeminiPro1-5-002,0.35484420867716066,874,1.0
255d7d455c1befd2,Mini-InternVL-Chat-2B-V1-5,0.32867519589487554,874,1.0
26284811273d2742,InternVL2_5-78B-COT,0.30086736934563024,874,1.0
26adf5b7b7684d32,InternVL2_5-38B-MPO,0.510291704227631,874,1.0
26e983f7dfac894d,Qwen2.5-VL-7B,0.2531585881700298,874,1.0
270072833d71e0c1,VLAA-Thinker-Qwen2.5VL-7B,0.2728203083466242,874,1.0
278052f745871366,llava_v1_7b,0.265675057208238,874,1.0
29953de0a2ca3ed9,molmoE-1B-0924,0.18454568568985041,874,1.0
2a693f9add7dd26c,GeminiFlash2-0,0.40912211358435613,874,1.0
2ad24ddafa3ac8d8,Mantis-8B-siglip-llama3,0.08891778193837689,874,1.0
2ae9f173978bdbfa,paligemma-3b-mix-448,0.07314564408385918,874,1.0
2b54dde8c4b39119,SmolVLM-DPO,0.12161373460000463,874,1.0
2c539c2d86e2027c,llava_next_interleave_7b,0.06327808982271224,874,1.0
