item_id,item_difficulty,item_discrimination,n_models_observed,content_length
010647982b275928,0.761437908496732,0.7955297441777142,34,1044
0229c30a2425ff35,0.7924836601307189,0.6969636572711938,34,131
038b7cf475e2b22b,0.18627450980392157,0.22277159058542434,34,125
042275320e42715f,0.673202614379085,0.7179680397214766,34,109
04a3fc7d122b98dd,0.19281045751633985,0.4780778566875986,34,57
04ffbcc0af7dc38f,0.5751633986928105,0.307799945362794,34,223
069128ca1f2c8d83,0.7189542483660131,0.504875416775508,34,672
08af47aee7082a2a,0.4084967320261438,0.6856583478281085,34,68
0ad06eaf0457d762,0.8333333333333333,0.7418514771038848,34,226
0b17ac0ea2189737,0.36601307189542487,0.7326997767789492,34,30
0ca46a153151f4c4,0.8562091503267973,0.7074045516078867,34,166
0eaec5ed42f54a72,0.8366013071895424,0.7900787165847492,34,53
0efe6988edc72f95,0.11764705882352941,0.5635059695120075,34,132
108f3e7a07536f67,0.5065359477124184,0.6878037983336616,34,237
112f2a7f421e524f,0.22549019607843138,0.4444134957285722,34,44
1385046e8b77aed8,0.696078431372549,0.0784179485749215,34,163
158e4321d8dd6eff,0.8202614379084967,0.2980796362433476,34,93
168910a162391400,0.7712418300653594,0.6839562679482198,34,64
17e5b4fa26b50af1,0.7630718954248366,0.6050411596470492,34,186
1846930558bdea86,0.16666666666666666,0.4206542541062037,34,258
192107c63a35b2d5,0.8562091503267973,0.6646028689308087,34,45
1a773dfe2bf0a3b9,0.03367003367003366,0.5721732636433265,33,65
1a795a02f7e007f6,0.38235294117647056,0.4105814519067497,34,109
1c801b96293f2e3d,0.13398692810457516,0.441282587103475,34,517
1d6767694d6b2ba3,0.7189542483660131,0.7178483165087681,34,141
1ea3661a23435975,0.30065359477124187,0.5743088371496511,34,450
2059c07bbf23be69,0.5294117647058824,0.7477787405592312,34,94
217b30479f61f887,0.00326797385620915,0.05993984239907414,34,54
22d345fbced0fff2,0.7450980392156863,0.7850829723329623,34,216
246965986662f863,0.12418300653594772,0.49819601551028714,34,62
251ad69694fdab8e,0.16498316498316495,0.6598133631829844,33,52
28016cd5b84fb74e,0.4117647058823529,0.536075978551226,34,1237
28107fa54dda3b63,0.8660130718954249,0.7336075192711596,34,126
2ad2faab59bee8ad,0.7058823529411765,0.6789594770782782,34,92
2d2d150de9f84927,0.049019607843137254,0.4131592809658763,34,16
2dd87b68bc831b28,0.7875816993464051,0.7678557514241411,34,118
30dbd6a2e32c7888,0.7712418300653594,0.7356170008626296,34,38
324ed7013dbf1927,0.37254901960784315,0.5585970180778453,34,101
32c494b67ab25a69,0.7565359477124183,0.712808051243871,34,140
33d3fb41e825189c,0.8006535947712418,0.6342800653776391,34,111
3550334a60f72dbc,0.24836601307189543,0.655084290426321,34,107
3753c5c95130b423,0.173202614379085,0.6539489245162128,34,99
375486dc38675b46,0.8169934640522875,0.6975532140318597,34,319
3851983a986cf2c2,0.5947712418300654,0.8285955786003795,34,54
388c9527aec72d69,0.6813725490196078,0.7547107546187707,34,317
39c643a6dcd604b7,0.09477124183006536,0.34562274623271155,34,38
3b6237c25dd9e1ec,0.5980392156862745,0.6119369106065556,34,170
3e23c59cec316f4b,0.2091503267973856,0.3383009724887309,34,742
3ff87022b366ac4f,0.32679738562091504,0.37481584642629096,34,240
430a457de547392f,0.3954248366013071,0.690822565624929,34,66
43e3bde27b3dd5ba,0.029411764705882353,0.6444104787873459,34,107
45c209d3276383f9,0.7320261437908497,0.49354417264130673,34,192
4a0f1efde0119b8c,0.7712418300653594,0.44244174982337114,34,103
4b3e1cc079394a88,0.7777777777777777,0.7623383596666328,34,123
4bb00741e4bf7943,0.8823529411764706,0.7266210909538957,34,183
4dc5e73a6704588d,0.7581699346405228,0.382797873618296,34,61
505d680b97899156,0.584967320261438,0.49996261711412054,34,42
525b12852fdc1810,0.8202614379084966,0.8105904777393971,34,91
52ad721c7875f383,0.5718954248366014,0.6241245553226316,34,61
52b68ec8e65899ed,0.6209150326797386,0.510569483388583,34,114
5511def0b8c36135,0.6176470588235294,0.6490441096347441,34,1556
56675ea57f2026d0,0.380718954248366,0.6659652891139485,34,385
56b24448a8795c4a,0.14705882352941174,0.5172396812539554,34,519
5bac3fe8bf23fe60,0.31986531986531985,0.6240128890928396,33,62
62432ab7d32092ec,0.4673202614379085,0.6194987774896572,34,51
6635bb79f3febf42,0.13071895424836602,0.591164282847607,34,79
68ee6e1cef76f5d1,0.16013071895424835,0.619201912339382,34,155
69675fbe91fc06ba,0.3063973063973064,0.7167089667418862,33,23
69dfea719c8078fa,0.21241830065359474,0.6602263869172118,34,93
6b54a09fad7e93d4,0.7826797385620915,0.6056969932183912,34,317
7093d3655bf5a513,0.1372549019607843,0.43425448679286865,34,60
764160957e6045ad,0.8169934640522875,0.6916795375081581,34,72
76d11fc4a905ed43,0.7254901960784313,0.5599360660283161,34,73
7931cb80448c2f77,0.28758169934640526,0.31332360048281427,34,541
79357fb762323a30,0.49673202614379086,0.7410039080224275,34,69
795c76e1da5b7041,0.4640522875816993,0.7169102079535066,34,58
7b49daa6c336003d,0.8888888888888888,0.6742367311110856,34,186
804b96434b6535be,0.8872549019607843,0.6028145581871677,34,210
82b3982e12bb807d,0.8529411764705882,0.7751410200357179,34,68
83105b72f64c74e8,0.7777777777777777,0.7050113994083195,34,73
8563bfe0d3468c0c,0.7630718954248366,0.7677546901052054,34,92
87ff7a0afbab83d0,0.5653594771241831,0.7875572385112173,34,245
89444166a267aa34,0.9362745098039216,0.48803533388768416,34,292
8cca12ed2f21d44a,0.39215686274509803,0.6365656902783497,34,71
8d8095369051c502,0.8431372549019607,0.5032276067556671,34,83
8ef8b86f6f394be8,0.8300653594771242,0.7066439872542135,34,365
8f1f33e0ecc685a4,0.23202614379084968,0.3201094364133484,34,334
91a10a4c916bf30f,0.6470588235294118,0.6918574815380781,34,82
92a6c105d54435c2,0.8006535947712418,0.8052722164051171,34,110
931fc197ba8f0bd7,0.261437908496732,0.44311415306095214,34,24
93c651c8173d8402,0.15359477124183007,0.6188558507988989,34,294
9539c2aa7eacfcd1,0.8284313725490196,0.691901563639981,34,127
960baeda647c2c3d,0.7352941176470588,0.7851744035825222,34,68
9617c5c89f6f2008,0.6666666666666667,0.397076591520926,34,450
9782af98fedbcb1c,0.5098039215686274,0.711998454762282,34,113
996bcd170de6420e,0.4313725490196078,0.827930788770193,34,169
99977fe135886b60,0.8169934640522875,0.691153374177877,34,121
9d2a105b4cb188c3,0.4934640522875816,0.772476093457869,34,133
9d70ac9bcaa4c13d,0.1503267973856209,0.2725988453649384,34,77
9dd1f8b3a61ebcc1,0.6601307189542485,0.5638528831848068,34,83
9e41ed054adcb74d,0.6503267973856209,0.4433264182934672,34,92
9ee9b0c521fdc5ef,0.016339869281045753,0.30169891112159414,34,103
a0aaa43e9a682807,0.496732026143791,0.48925872104254264,34,179
a0f9c237f006ebc4,0.815359477124183,0.7705341399997147,34,410
a1df11f3f8ca0409,0.26143790849673204,0.48250948376802255,34,89
a31ae462ab3a60de,0.650326797385621,0.7704254701622224,34,105
a4e2c8d1cff99443,0.11111111111111112,0.6670081802558339,34,68
a9922df176b1aaea,0.14052287581699346,0.644224479878693,34,110
aab0936245d78228,0.8300653594771241,0.43038026955814196,34,85
ab3edffa53ed434d,0.3758169934640523,0.7163929544322684,34,170
aba0f1e99cf030f4,0.5588235294117647,0.777383074474323,34,85
ae063da3ff662058,0.5882352941176471,0.6957686261747353,34,189
af65a686f668d22e,0.0522875816993464,0.47050447788371175,34,176
b14ef6d881d0f417,0.1568627450980392,0.6257503936730865,34,32
b19451ec5e9371ce,0.5686274509803921,0.6083719168281893,34,178
b1dd6f6c9fc559b5,0.6699346405228759,0.6885296107547147,34,126
b29294aac0f6f838,0.45751633986928103,0.7271394816674246,34,32
b6c6f8bf82bf72f1,0.07189542483660132,0.4867745977957119,34,26
b6d76c6a90384d65,0.8709150326797385,0.5408126038343488,34,219
b8bf83033fa17362,0.815359477124183,0.7836544970093771,34,219
bc612566949ee3f3,0.19934640522875818,0.05578186292140673,34,862
bca437c0262166e7,0.11111111111111113,0.5786781729852754,34,63
befde74c1d51061e,0.04575163398692811,0.5973326802472742,34,95
bf654dcef1616ba1,0.173202614379085,0.6267792493483095,34,78
c00162508c0d048f,0.7450980392156863,0.7362182567508071,34,57
c02ecee118ff6233,0.5784313725490197,0.8081557332977369,34,121
c0c619a97fda6ae4,0.661764705882353,0.5758130149452095,34,1642
c2262f8ab31b28ad,0.08169934640522876,0.5534629031127204,34,100
c313bb5634adff1a,0.6470588235294118,0.8105393966172563,34,47
c6572398f060f4bd,0.6699346405228759,0.6031532805242302,34,241
c7aacf80fc66deae,0.8823529411764706,0.4814565002347802,34,250
c91c8f484ac64c84,0.7647058823529411,0.688495062182783,34,758
ca23f3095177e818,0.6274509803921569,0.684175442610084,34,257
cac40d2470269f65,0.7630718954248366,0.5407423621205355,34,511
cbcd574c97a69e89,0.7075163398692811,0.6948455755317506,34,72
cecda69710c7a826,0.8415032679738561,0.7307136411379169,34,76
cef2fddf64102312,0.8660130718954249,0.6079551590176757,34,1028
d301da29df89dc05,0.6764705882352942,0.7574286162179557,34,51
d329022edf11d3c4,0.23529411764705882,0.5218765151042499,34,102
d60d21463abfb167,0.9215686274509803,0.6721710041355652,34,77
db89298641b7132f,0.23529411764705882,0.5684672198290542,34,175
e143f04060ac85f9,0.6209150326797387,0.5173039370610623,34,84
e538305daf2bda4a,0.8464052287581698,0.6722589645937361,34,179
e64656512de6fe76,0.7810457516339868,0.6350989423213205,34,135
e720bac2dca291b9,0.7254901960784313,0.28658837887364214,34,209
e91df0e22bb67b64,0.7696078431372549,0.5473509515935692,34,163
eb8f7a679f017cb8,0.3300653594771242,0.45626431486228,34,97
ecbd55f2fb9eb076,0.08169934640522876,0.5343226740101022,34,23
efc8a075a657c662,0.7320261437908497,0.7859159060676099,34,221
f304fafd8027786e,0.8104575163398693,0.7144534628221657,34,1117
f4443d694daab80c,0.8039215686274508,0.7248974300309245,34,135
f56f892dcc7c0004,0.6830065359477124,0.7457250257548482,34,684
f5ba05a229616018,0.6437908496732027,0.6513492507955292,34,69
f764c693ff8e5c78,0.6470588235294119,0.32043261801861284,34,62
f8f21d550ea848cc,0.16993464052287582,0.6866653127977151,34,296
fb5b0f3fd846d592,0.784313725490196,0.6937653689800215,34,97
fc86c061c03205ae,0.1895424836601307,0.4008410520386234,34,77
fdca1fdafe408377,0.8137254901960783,0.6281193725793262,34,113
fe8e082f6e8f9651,0.2026143790849673,0.5348736411704845,34,49
ff21282251805654,0.15032679738562094,0.3936179897452937,34,112
