subject_id,display_name,model_mean,n_items_observed,model_obs_rate
0196ad563000d719,mpt-30b-instruct,0.46875,160,1.0
020e54b28482130a,claude-v1,0.7666666666666667,160,1.0
0c859822f2daa525,nous-hermes-13b,0.5059399021663173,159,0.99375
13f57a871496e5c6,chatglm-6b,0.38888888888888895,160,1.0
1b1ae706971632ad,gpt-4,0.8878472222222221,160,1.0
1e00765622f26629,llama-13b,0.17847222222222223,160,1.0
282d18caec267f9a,mpt-30b-chat,0.5993055555555556,160,1.0
2b127b1e7417b685,falcon-40b-instruct,0.46319444444444446,160,1.0
30369d949fdbe820,palm-2-chat-bison-001,0.6,160,1.0
383a7ca17f46cdfd,mpt-7b-chat,0.49545772187281617,159,0.99375
396841041ec65693,Llama-2-7b-chat,0.5854166666666666,160,1.0
58d992a0d42f8036,vicuna-13b-v1.3,0.5986111111111111,160,1.0
60e33a65564d46b2,fastchat-t5-3b,0.2267361111111111,160,1.0
6986eaef35b9e5c5,baize-v2-13b,0.5277777777777777,160,1.0
6cfe96d3a65de687,vicuna-33b-v1.3,0.6802083333333333,160,1.0
7347ec9ed967091f,rwkv-4-raven-14b,0.3315972222222222,160,1.0
744814b5b3011642,gpt-3.5-turbo,0.7715277777777778,160,1.0
774056e52184fd68,tulu-30b,0.6038194444444445,160,1.0
7e105115347f9bde,alpaca-13b,0.3923611111111111,160,1.0
81010f8113da28bb,guanaco-33b,0.6142361111111111,160,1.0
853441deeed4f7ed,guanaco-65b,0.6010416666666666,160,1.0
a39c58a494c0023f,oasst-sft-7-llama-30b,0.6010416666666666,160,1.0
b5306cf3206f6b66,Llama-2-13b-chat,0.6277777777777778,160,1.0
baa8cf04aa1d15d4,wizardlm-13b,0.5947916666666666,160,1.0
bd722736a901c1ef,wizardlm-30b,0.6677083333333333,160,1.0
bdc9cebaf04b7335,h2ogpt-oasst-open-llama-13b,0.4027777777777777,160,1.0
c25b4520fbf51071,koala-13b,0.4833333333333334,160,1.0
c7d5b6c602870df0,dolly-v2-12b,0.25277777777777777,160,1.0
cf10753023f801d9,vicuna-7b-v1.3,0.5552083333333333,160,1.0
d7a44f58691b5223,oasst-sft-4-pythia-12b,0.36875,160,1.0
db9ae694e33701d4,stablelm-tuned-alpha-7b,0.19479166666666664,160,1.0
e57f1442874267cf,gpt4all-13b-snoozy,0.49475890985324944,159,0.99375
e6019a85dcd32e56,llama-2-70b-chat,0.6506944444444445,160,1.0
fb7b3db03bd4645f,claude-instant-v1,0.7672955974842768,159,0.99375
