item_id,item_difficulty,item_discrimination,n_models_observed,content_length
008050614cf611c1,1.0,,1,28
009e213b2fbd6857,0.7,0.635662099784821,10,28
00a582ae3c97385b,0.0,,10,28
00b0fcba3a4e29dc,1.0,,1,28
00bc3287e81bcb2a,0.3,0.6219640384467032,10,28
00d70723ae7b2f27,1.0,,1,28
0145c1730c1f8f87,0.4,0.5998684660377072,10,28
01a6cd8bcd480085,0.3333333333333333,-0.4157839793472002,9,28
01b9637e02d82b88,0.3333333333333333,0.7995121732769092,9,28
01c20d08414efc68,0.0,,1,28
01cd5168389078b0,0.5555555555555556,0.6412224755181022,9,28
01d94362d7a216f2,0.625,0.5328291243993425,8,28
0230f9308ddc4e7d,0.0,,10,28
0251ab0ad16fa39d,0.0,,10,28
026b9bf49a732ae1,0.0,,10,28
0291478a0d765fcb,0.3,0.6782748714178524,10,28
02be28e336db8533,0.4444444444444444,0.09245392341853591,9,28
02ca5fc5b25bab4c,0.0,,10,28
02caeb8eede7e6b4,0.6,0.8278432274303927,10,28
02d8554e9223bf25,0.2,0.6254073927516912,10,28
02e7da763f5b911e,0.875,0.31057669803902993,8,28
02f95ab24cdc50c8,0.7,0.5437330239655491,10,28
0386c78967d4afaa,1.0,,1,28
039714f103811c8a,0.5,0.8450179239096801,10,28
039a5f66b017f261,0.0,,10,28
03d0f313c2fb5ac1,0.0,,10,28
03f86a8691d824fa,0.6,0.8278432274303927,10,28
042273ccae641001,1.0,,1,28
0468f64714a2c909,0.7777777777777778,0.600387492761469,9,28
0491fdcf6848cf5f,0.5,-0.04636102363715142,10,28
04a8c99635581449,1.0,,1,28
04c763bfa4fd559c,0.6,0.6006533702933725,10,28
04cebc46e7123484,0.0,,10,28
04faf18d39da55f2,0.3,0.5309766046222525,10,28
04fc254130b1959e,0.5,0.7513342362270742,10,28
05056869e34d242c,0.4,0.7386177592613651,10,28
05061e065dd928de,0.5,0.25814941228887506,10,28
055c90fa156dbb28,0.2222222222222222,0.6954536639735226,9,28
05adae3f52b05e4f,0.0,,10,28
0604f0bed978d23e,0.9,0.05650087703395433,10,28
0618ced1e29ffce7,1.0,,1,28
0627235dea44387e,1.0,,1,28
063ace5b72202890,1.0,,1,28
065d074ade78d84d,0.0,,1,28
06847066bfacbde1,0.5,0.46719443395030813,10,28
06ba6f3b4c313442,0.6666666666666666,0.69572995347523,9,28
06df0d619e762e42,0.0,,1,28
06f6195770f1958f,0.0,,1,28
0713e5b03d925c84,0.2222222222222222,0.7572930165784174,9,28
072cbdd778671486,0.7,0.5334448164066914,10,28
07559284d52c00b3,0.0,,10,28
07b746f7781f8817,0.7777777777777778,0.43297332062832905,9,28
07d66528aa6178d5,1.0,,1,28
07ddec1438ddb7d5,0.0,,10,28
07ea018a8f3ea465,0.6,0.8278432274303927,10,28
07f0351cea06e431,0.1,-0.3651569366213806,10,28
0810b1b19a3aceab,0.5,0.37894682698308824,10,28
0828471807c88047,0.0,,9,28
084159a935e388a0,0.0,,7,28
084337261b8f51e6,0.9,0.410346481640726,10,28
08685b77976a2c54,0.0,,10,28
087845edf9c01a78,0.0,,1,28
08a5d466cadc7054,0.0,,1,28
091aba75827c6951,0.8,0.5595220274080412,10,28
094ebf26458f997b,0.0,,10,28
09ab85b83687772a,0.2222222222222222,0.7572930165784174,9,28
09acaaeb7c45b04b,1.0,,1,28
09e302f6a28e6753,0.1,0.5949384140184962,10,28
09e937f43fc5ce2f,1.0,,1,28
0a003f4ce91468dd,0.1,-0.3651569366213806,10,28
0a19bebcde8a3ca0,0.8888888888888888,0.37434707073189444,9,28
0a646b0d97d36afb,0.0,,7,28
0ab8d7c0c88df2c7,0.0,,9,28
0af664f76d493ffc,0.0,,10,28
0b0477cab8e1e05d,1.0,,1,28
0b2ad52de8c14d7a,0.6666666666666666,0.6650561985532719,9,28
0b546d6841b5eb18,0.7777777777777778,0.4711230601996654,9,28
0b66c8c553c73bf8,0.0,,10,28
0b6c604047b5534b,0.0,,10,28
0b6e7c7e1b169815,0.8,0.5934141861725503,10,28
0b7aad49258cb69b,0.0,,1,28
0b87147b1b288164,0.625,0.554531320160455,8,28
0b8714e6a150aa8a,0.0,,9,28
0bd779b963b3f153,0.6,0.7322277140784569,10,28
0bd9625620d19965,0.4444444444444444,0.9067848153576515,9,28
0c072c4e575f7597,0.0,,10,28
0c2884b832a70eb2,0.5555555555555556,0.5598486146114259,9,28
0c3fcb1be63aaeb5,0.4,0.4620835540340183,10,28
0c8ae8c51c494135,0.0,,10,28
0cae09fdc7dd44f5,1.0,,1,28
0cbab34000cd1828,0.3333333333333333,0.8241926119423633,9,28
0cc06f475477f9f5,0.6666666666666666,0.5306087273739729,9,28
0cd28b5c2918f918,0.0,,8,28
0d87bfe39853a8c0,0.0,,10,28
0da80eccd3944a33,0.6,0.6388307644285742,10,28
0de88b438f8a78ef,0.0,,1,28
0e51d4c44a86ac22,0.8,0.3372701101003357,10,28
0e5b6169d262538c,0.1111111111111111,-0.4433123270291065,9,28
0e789fd5112084d7,1.0,,1,28
0e904296c15af378,0.5555555555555556,0.778177323149734,9,28
0ee520c724fd67f1,0.0,,1,28
0f087feee340fc8c,0.0,,10,28
0f151f03638fe9b6,1.0,,1,28
0fe1a9a3344c22b4,0.1,-0.039346998493054924,10,28
10258304a1fe3c6e,0.7,0.7570256959143964,10,28
10588a5b3daa02a1,0.7,0.5437330239655491,10,28
1062ecbfc9655127,1.0,,1,28
10a17d8600aaae2c,1.0,,1,28
10d3c66ee4915756,0.5,0.46719443395030813,10,28
10f78c6a68f84537,0.0,,9,28
114d8e8513d93b04,0.8,0.3280299827174715,10,28
1170444941d90a78,0.0,,1,28
117f1afda0feecdd,0.0,,10,28
1185f68c70ce9c5a,0.0,,10,28
118e54666d354cd2,0.0,,1,28
11b81bd85fe800ee,0.0,,7,28
1202ec91057260d7,1.0,,1,28
120acedecabe32fe,0.6,0.5155424193251572,10,28
120ff975f109c406,0.0,,1,28
12155329d95224f7,0.0,,9,28
1222a110236a4b25,0.0,,7,28
12262f2545b59fae,0.6,0.3751668865788327,10,28
123aeb022d18ee9c,0.0,,10,28
128c729b04f3a563,0.4,0.8865378244231349,10,28
12af9cb037a9f22f,0.5,0.7513342362270742,10,28
12ba30883573b1e6,0.1111111111111111,-0.48738485394480113,9,28
12c89a21fb2940a9,0.4444444444444444,0.5451398895413601,9,28
1319f0f49b963e13,0.0,,10,28
13d94aa6321c5a22,0.6666666666666666,0.6994884943011194,9,28
13e5fe2340cfcfd6,0.0,,10,28
141824a2da571cb1,0.0,,8,28
1438e692def673a7,0.0,,10,28
1498b03f76d763d5,1.0,,9,28
14b2d5c53df487d5,0.1,-0.05650087703395433,10,28
14b3da89b5ef7432,0.7,0.7570256959143964,10,28
152ee9c81420d640,0.0,,10,28
156f994f35490fb5,0.0,,1,28
1581ad6f08f31214,0.0,,10,28
1591449e6a3f3e87,0.1,0.5949384140184962,10,28
15b98921b65a4403,0.6,0.35216140604314655,10,28
15becf5947e1bb6f,0.0,,10,28
15d89cb2017d4cec,1.0,,1,28
15db54de278b757b,0.2,-0.3151645738117969,10,28
15e000d6bd531005,0.3,0.39031771452699676,10,28
15e617ac953f5467,1.0,,1,28
15f5fac7efc8b568,0.0,,1,28
161100a05075906b,0.0,,1,28
16288fa318b59a7e,0.0,,10,28
1663429ce2b93d07,0.0,,1,28
16b031c796b72490,0.6,0.4579120725531633,10,28
16d1d7cb99095949,0.4,0.8865378244231349,10,28
16d9b88c20c09589,0.7,0.30179849248698487,10,28
16de6512f67eb53b,0.0,,10,28
178c974669c0dac8,0.0,,10,28
17a4a9a15de36602,0.0,,10,28
17a78214cff9fbab,0.0,,1,28
17b8eecd59e86d41,0.0,,1,28
186432088ccf48e2,0.0,,10,28
189c0dd99f56ca95,0.1,-0.410346481640726,10,28
18bb2b41c4b6a1d7,0.0,,10,28
18efd2a837a2799d,0.0,,1,28
18fe6a1061dd3e65,0.5714285714285714,0.5513122999145204,7,28
1901603090bdeeb6,0.2,-0.07188590664525694,10,28
190ef4b2d71ec452,0.0,,10,28
199964f124572578,0.0,,1,28
19e053d9831b5d61,1.0,,1,28
19e9a89df95d73b1,1.0,,1,28
1a179efd463cac85,0.7,0.7570256959143964,10,28
1a389a1598e5d72a,1.0,,1,28
1a52b6b167058e71,0.0,,10,28
1a53ce4de08e9883,0.4,0.3581820420004152,10,28
1a8692bec30d477b,0.0,,9,28
1a909e6d4fcd81de,0.0,,1,28
1aa628215d346173,0.4,0.8865378244231349,10,28
1abf1732a3cf53f2,0.0,,9,28
1ac5a67c68b62204,0.0,,1,28
1ad839958d18b00f,0.0,,10,28
1ae479326dc2b6a8,0.4444444444444444,0.14813898841399367,9,28
1b21c1966324c2c7,0.0,,8,28
1b95c735625477f1,0.0,,1,28
1be2c01745ab7e83,0.0,,10,28
1bf159fdd3469daa,0.75,0.6751740571479308,8,28
1bf7d481d62cb99d,0.7777777777777778,0.5779325163919838,9,28
1c2611cf830697e3,0.0,,1,28
1c5799aff12be4cf,0.0,,1,28
1c591cff00f24481,0.0,,1,28
1c6d2dd1506160eb,0.2222222222222222,0.6130638271405384,9,28
1c8bd0fa2a7588ec,0.6,0.7322277140784569,10,28
1cae29d021904057,0.0,,10,28
1cb7ef0440559cdf,1.0,,1,28
1cd059b59f103115,0.1,-0.19548647796406482,10,28
1cdcb9dde7c30288,0.0,,10,28
1cffc1bf9a89fcd8,0.6,0.7322277140784569,10,28
1d353825427fd1a9,1.0,,1,28
1d54953b775f91ba,0.25,0.579558479924846,8,28
1d5f7d240b2c53b7,0.7777777777777778,0.4349183876804676,9,28
1d7f5494e5c8333d,0.5,0.6403265161826797,8,28
1d86c6ca36072008,0.8,0.5595220274080412,10,28
1db9778721654e56,0.6,0.5335915141243228,10,28
1dca7458d47e196b,0.0,,10,28
1dce5a24517cea60,0.0,,10,28
1dd6238fce2f7ec2,1.0,,10,28
1e224890c4ddac8b,0.6,0.13547611128984668,10,28
1e480144418c05d5,1.0,,1,28
1e63e904e3dfaa69,0.3,0.6331938880003819,10,28
1e780247d23a2fbc,1.0,,1,28
1ea838de31cdec33,0.1,-0.3651569366213806,10,28
1ec7f947bb344ca3,0.7,0.6163668058191406,10,28
1f40d20f8bb2924b,0.8,0.18899051624851437,10,28
1f40d5c4854eb574,0.6,0.8278432274303927,10,28
1f48d5a9c72f8184,0.0,,9,28
1f52f55c68d5434e,0.0,,10,28
