subject_id,display_name,model_mean,n_items_observed,model_obs_rate
05788e96b1593db5,BioMistral-7B,0.440153452685422,3910,1.0
1b1ae706971632ad,gpt-4,0.7567774936061381,3910,1.0
3f1e86a6a2d3bb8d,claude-3-opus-20240229,0.7455242966751918,3910,1.0
599bdc9065220e25,PMC-LLaMA-7B,0.4629156010230179,3910,1.0
676fe3c6193a4dad,Meta-Llama-3-70B-Instruct,0.7378516624040921,3910,1.0
7b45f370e9714d4d,Meta-Llama-3-8B,0.4723785166240409,3910,1.0
8a43428062692d36,gpt-4o-mini,0.7176470588235294,3910,1.0
a2a69af70d1b9be7,gpt-4o,0.7928388746803069,3910,1.0
a653d684f6c4a974,llama3-405b-instruct-maas,0.7626598465473146,3910,1.0
b95ed391d97e9ac5,Phi-3-mini-128k-instruct,0.5902813299232736,3910,1.0
cab1e8918f0942de,gpt-3.5-turbo-1106,0.5629156010230179,3910,1.0
d351a4b08ea4c5ec,Meditron-7B,0.510230179028133,3910,1.0
ddff2371f69a35c5,claude-3-haiku-20240307,0.6639386189258312,3910,1.0
de85c8c3f70a6111,Llama3-OpenBioLLM-70B,0.5861892583120205,3910,1.0
e972399a710cde48,Mixtral-8x7B-Instruct-v0.1,0.6033248081841432,3910,1.0
f3040325fbcd60ad,claude-3-sonnet-20240229,0.650383631713555,3910,1.0
f85a9cf82a932725,claude-3-5-sonnet-20240620,0.7769820971867007,3910,1.0
fa61c3c27b356564,Phi-3-medium-128k-instruct,0.670843989769821,3910,1.0
