item_id,item_difficulty,item_discrimination,n_models_observed,content_length
001c1f0e962cdc17,0.3333333333333333,0.13969111016554145,18,432
0037c0817a7900e0,1.0,,18,490
0044d99fdb42a8e2,0.6111111111111112,0.41176969946787817,18,394
004f76fe179a4a3f,0.8888888888888888,0.5742955928467053,18,387
0057bf45fca71d96,1.0,,18,330
005a32c786e20a1b,0.9444444444444444,0.3592452611155529,18,288
005c733edfd786a5,0.05555555555555555,-0.1641616746294184,18,270
005f0de21041741d,0.05555555555555555,-0.3592452611155529,18,302
0064c9871e985e5a,0.9444444444444444,0.3796353534883974,18,200
0074b0d587912a4a,0.2777777777777778,0.20110045043396796,18,452
00801866d003cf94,0.1111111111111111,-0.4791003410949165,18,679
008ba35d34f0ba40,0.7777777777777778,0.3988378458635059,18,626
009e1f90ea4778c4,0.7777777777777778,0.2883157021442665,18,587
00a87eb58d0bec5b,0.5555555555555556,0.1684547422070066,18,331
00c2112f6ff52663,0.2777777777777778,-0.12469355241794786,18,200
00d97eda8ff347db,0.1111111111111111,-0.026822478341690246,18,242
00e60873441e5c13,0.5555555555555556,0.6808473251969177,18,732
00f56df074d8ce79,1.0,,18,404
0100a4394962f769,0.9444444444444444,0.0770904693615955,18,190
010bc7a2169d529b,1.0,,18,341
011a530b05a5bb86,0.8333333333333334,0.7176262342277034,18,143
013215cf3e43acf8,1.0,,18,485
01365de42f1a0d13,1.0,,18,311
01564ad1db4b440f,0.9444444444444444,0.3592452611155529,18,186
015ac5ed760477b7,0.8888888888888888,0.35980502560849686,18,284
019773d886d6fa9d,0.4444444444444444,0.4353911525708906,18,217
01aabdf122d70f77,0.8333333333333334,0.4740894520959921,18,391
01b49c08578f9a94,0.8888888888888888,0.5148487689679511,18,472
01b5137180f577f7,0.8333333333333334,0.38094256046008035,18,303
01b59acf1fbc65ec,0.5,0.7851629706025376,18,258
01c08c847b9c9c86,0.7222222222222222,0.12751183963985013,18,268
01ce94fb7659b63f,0.0,,18,601
01cfd20241e56b8e,0.1111111111111111,0.20614480442640135,18,218
01e2cb12fa6236ee,0.9444444444444444,0.16416167462941847,18,226
01fc843927ed4677,0.9444444444444444,0.3796353534883974,18,323
02369e0e6008fa26,0.5555555555555556,-0.44707685352157783,18,183
023f33d9518f303b,0.8333333333333334,0.16077718022974352,18,529
0269e93cfa87d4cf,0.3888888888888889,0.665414310319528,18,351
026d686f49e5448f,0.8333333333333334,0.6674962707291036,18,182
027c94305ac4865a,0.2777777777777778,0.36681573908182846,18,332
027e0f19c2d7b7e8,1.0,,18,213
028cb3e44a90609a,0.0,,18,419
02b254ca641dede0,0.8888888888888888,0.35980502560849686,18,193
02cdbe9b72d2ec32,0.6666666666666666,0.5155628449304587,18,238
02dda528282f4cfe,1.0,,18,337
02ef8d30eef39710,0.9444444444444444,0.3796353534883974,18,482
0326068ab2013248,0.8888888888888888,0.4642386351252276,18,373
03353fe4133554cc,0.8333333333333334,0.6549637798544538,18,442
03371eb29660842e,0.9444444444444444,0.4286817918987533,18,582
034c4cec84c9cbb8,0.1111111111111111,0.06515943157881485,18,290
035a888307eb4693,0.05555555555555555,0.2127794924793841,18,187
0363bc0a971305f9,0.8888888888888888,0.3963567889393528,18,224
03829389096735d4,0.8333333333333334,0.3033766034250849,18,565
038803fc5cfb9d26,0.0,,18,255
03b039b16f903f62,0.0,,18,262
03d6c183040b5a56,0.3888888888888889,-0.40218897630390377,18,269
040b2e5eba0ea9dd,0.8333333333333334,0.7176262342277034,18,266
04219442d9327f46,0.5,0.5349711687160055,18,205
