item_id,item_difficulty,item_discrimination,n_models_observed,content_length
00069d1681f4d04c,0.5319148936170213,0.09279157661430115,47,754
0007106d32f9c569,1.0,,1,548
000cf41792cf5c22,0.48936170212765956,0.5505439612793732,47,155
00183f1dbeb493a2,0.46808510638297873,0.49405070538813434,47,260
00193b38889efd2b,0.717391304347826,0.5898273597078285,46,246
001984c92feb7ad8,0.5957446808510638,0.7145723342946252,47,286
001f1a9b16512e23,0.0,,1,2300
0028e129f4ded2c5,0.9148936170212766,0.4153589327307035,47,229
002962e26eec44f5,0.9782608695652174,0.14275749152017475,46,294
003cdf61e62116d4,0.574468085106383,0.6252150377050482,47,966
003fb72c5fb592ab,0.8723404255319149,0.39395318901632004,47,1462
00421367f79448a7,0.0,,1,445
00432641922cce5b,1.0,,46,663
0043d7bab251e4c6,0.0,,47,608
004402a54f47f74c,0.14893617021276595,0.34243794258413535,47,226
00453ab205d5bd32,0.2826086956521739,0.2080475855390115,46,755
0048bb87ba177409,0.8695652173913043,0.46879705482826595,46,438
004d9a8d7540893d,0.0425531914893617,-0.033928748713501856,47,1036
0050525daa119bbe,0.5957446808510638,0.7021478219598405,47,97
005991432ef6e649,0.30434782608695654,0.2832545540274542,46,740
005c9d01d0239183,0.02127659574468085,0.30329964644611207,47,1102
0060d612a6234121,0.5652173913043478,0.7278444592837374,46,196
00646fbbf2234b35,0.23404255319148937,0.4912946947910535,47,430
00667f3a6cf53d90,0.44680851063829785,0.1480776556039027,47,1470
006c6cb1cec36363,0.5319148936170213,0.643207998112579,47,819
006e96041c851e1c,1.0,,47,1090
006eabce67d0d80a,0.425531914893617,0.8318944185512261,47,448
007880f97f770ebd,0.6086956521739131,0.5331734900777941,46,278
0078c8039ea116c6,0.9574468085106383,0.14117026347601097,47,1064
007fbcbd2f4011f0,0.723404255319149,0.09695188054130892,47,1279
008916dbda5f58e7,0.6808510638297872,0.6387465748525101,47,547
00a07dabdb0e0a69,0.0,,1,266
00b2af46c972e16c,0.9787234042553191,0.2588586946639555,47,505
00b2efb35cf3be43,0.30434782608695654,0.7872643779692657,46,278
00b34739fc457f44,0.0425531914893617,0.34678809828917,47,633
00b75b9d499be2b3,0.06382978723404255,0.4392466907558067,47,222
00b7996fd5fd53e9,0.0,,1,491
00bc78a17d601c10,0.9148936170212766,0.17266561164972288,47,721
